gene,ensembl_id,CTRL_RG_detected_cells,CTRL_RG_detection_percentage,CTRL_IPC_detected_cells,CTRL_IPC_detection_percentage,CTRL_Young_detected_cells,CTRL_Young_detection_percentage
THYN1,ENSG00000151500,700,57.85123966942148,244,53.39168490153173,810,61.45675265553869
WNK1,ENSG00000060237,1005,83.05785123966942,371,81.1816192560175,1098,83.30804248861912
ERC1,ENSG00000082805,1037,85.70247933884298,408,89.27789934354486,1282,97.26858877086495
WNT5B,ENSG00000111186,743,61.40495867768595,236,51.64113785557986,717,54.40060698027314
FKBP4,ENSG00000004478,701,57.93388429752066,195,42.669584245076585,697,52.88315629742033
CCND2,ENSG00000118971,1198,99.00826446280992,439,96.06126914660832,1225,92.94385432473445
TIGAR,ENSG00000078237,645,53.30578512396694,216,47.26477024070022,631,47.87556904400607
NDUFA9,ENSG00000139180,632,52.231404958677686,252,55.14223194748359,735,55.76631259484067
MRPL51,ENSG00000111639,1000,82.64462809917356,365,79.86870897155362,1011,76.7071320182094
GAPDH,ENSG00000111640,1210,100.0,457,100.0,1318,100.0
MLF2,ENSG00000089693,844,69.75206611570248,329,71.99124726477024,1006,76.32776934749621
PTMS,ENSG00000159335,1192,98.51239669421487,456,99.78118161925602,1317,99.92412746585735
TPI1,ENSG00000111669,1204,99.50413223140497,457,100.0,1300,98.63429438543247
ENO2,ENSG00000111674,714,59.008264462809926,339,74.17943107221006,1154,87.55690440060698
ATN1,ENSG00000111676,666,55.04132231404959,203,44.42013129102845,736,55.84218512898331
PHB2,ENSG00000215021,969,80.08264462809917,350,76.58643326039387,986,74.81031866464339
YBX3,ENSG00000060138,615,50.82644628099173,43,9.409190371991247,25,1.896813353566009
PRH1,ENSG00000231887,743,61.40495867768595,290,63.45733041575492,998,75.72078907435508
ETV6,ENSG00000139083,695,57.438016528925615,248,54.26695842450766,476,36.11532625189681
BCL2L14,ENSG00000121380,904,74.7107438016529,258,56.455142231947484,831,63.05007587253414
LRP6,ENSG00000070018,1095,90.49586776859503,374,81.83807439824945,1013,76.85887708649469
ATF7IP,ENSG00000171681,1013,83.71900826446281,388,84.9015317286652,1158,87.86039453717754
WBP11,ENSG00000084463,677,55.950413223140494,219,47.921225382932164,690,52.35204855842185
STRAP,ENSG00000023734,1087,89.83471074380165,400,87.527352297593,1184,89.83308042488619
PLEKHA5,ENSG00000052126,1151,95.12396694214877,403,88.18380743982495,1248,94.68892261001517
AEBP2,ENSG00000139154,943,77.93388429752066,247,54.04814004376368,884,67.07132018209408
LDHB,ENSG00000111716,1204,99.50413223140497,456,99.78118161925602,1315,99.77238239757207
ST8SIA1,ENSG00000111728,710,58.67768595041323,129,28.227571115973742,450,34.14264036418817
ETNK1,ENSG00000139163,902,74.54545454545455,308,67.39606126914661,952,72.23065250379362
KRAS,ENSG00000133703,805,66.52892561983471,273,59.73741794310722,988,74.96206373292867
FGFR1OP2,ENSG00000111790,675,55.78512396694215,209,45.73304157549234,586,44.46130500758726
TM7SF3,ENSG00000064115,735,60.74380165289256,167,36.542669584245075,649,49.241274658573595
MRPS35,ENSG00000061794,671,55.45454545454545,215,47.04595185995623,655,49.69650986342944
ERGIC2,ENSG00000087502,824,68.09917355371901,263,57.54923413566739,883,66.99544764795145
TMTC1,ENSG00000133687,987,81.5702479338843,164,35.886214442013134,656,49.77238239757208
SINHCAF,ENSG00000139146,948,78.34710743801652,373,81.61925601750546,980,74.35508345978755
DENND5B,ENSG00000170456,1061,87.68595041322314,371,81.1816192560175,1094,83.00455235204855
BICD1,ENSG00000151746,1107,91.48760330578513,453,99.12472647702407,1315,99.77238239757207
FGD4,ENSG00000139132,1027,84.87603305785125,434,94.9671772428884,1199,90.9711684370258
DNM1L,ENSG00000087470,909,75.12396694214875,354,77.4617067833698,1103,83.68740515933231
KIF21A,ENSG00000139116,1159,95.78512396694215,440,96.2800875273523,1278,96.96509863429439
YAF2,ENSG00000015153,871,71.98347107438016,328,71.77242888402627,913,69.27162367223065
PPHLN1,ENSG00000134283,995,82.23140495867769,356,77.89934354485777,1052,79.81790591805766
ZCRB1,ENSG00000139168,1093,90.3305785123967,349,76.36761487964989,1114,84.52200303490136
ANO6,ENSG00000177119,633,52.314049586776854,158,34.57330415754923,474,35.96358118361153
SCAF11,ENSG00000139218,1008,83.30578512396694,334,73.08533916849015,700,53.110773899848255
SLC38A1,ENSG00000111371,804,66.44628099173553,376,82.27571115973743,1173,88.99848254931715
SLC38A2,ENSG00000134294,896,74.0495867768595,396,86.65207877461707,1149,87.17754172989378
TUBA1B,ENSG00000123416,1174,97.02479338842976,433,94.74835886214443,1280,97.11684370257967
TUBA1A,ENSG00000167552,1210,100.0,457,100.0,1318,100.0
SPATS2,ENSG00000123352,889,73.47107438016529,391,85.55798687089715,1145,86.87405159332322
TMBIM6,ENSG00000139644,1155,95.45454545454545,408,89.27789934354486,1171,88.84673748103187
SMARCD1,ENSG00000066117,665,54.958677685950406,290,63.45733041575492,919,69.7268588770865
ENSG00000272368,ENSG00000272368,642,53.05785123966942,216,47.26477024070022,667,50.60698027314112
CERS5,ENSG00000139624,620,51.2396694214876,211,46.17067833698031,646,49.013657056145675
LIMA1,ENSG00000050405,619,51.15702479338843,115,25.164113785557984,354,26.858877086494687
LARP4,ENSG00000161813,629,51.98347107438016,177,38.7308533916849,593,44.992412746585735
DIP2B,ENSG00000066084,957,79.0909090909091,323,70.67833698030634,983,74.58270106221548
TFCP2,ENSG00000135457,779,64.3801652892562,260,56.89277899343544,714,54.17298937784521
DAZAP2,ENSG00000183283,701,57.93388429752066,255,55.798687089715536,722,54.77996965098634
EIF4B,ENSG00000063046,1122,92.72727272727272,404,88.40262582056893,1170,88.77086494688923
PFDN5,ENSG00000123349,1198,99.00826446280992,451,98.6870897155361,1297,98.40667678300456
PCBP2,ENSG00000197111,1184,97.85123966942149,442,96.71772428884027,1262,95.75113808801214
ATF7,ENSG00000170653,655,54.132231404958674,207,45.29540481400438,678,51.441578148710164
ATP5MC2,ENSG00000135390,1204,99.50413223140497,453,99.12472647702407,1299,98.55842185128984
CBX5,ENSG00000094916,1102,91.07438016528926,386,84.46389496717724,1202,91.19878603945372
HNRNPA1,ENSG00000135486,1206,99.6694214876033,457,100.0,1317,99.92412746585735
COPZ1,ENSG00000111481,768,63.47107438016529,230,50.32822757111597,787,59.71168437025797
BLOC1S1,ENSG00000135441,797,65.86776859504133,288,63.01969365426696,1006,76.32776934749621
CD63,ENSG00000135404,1161,95.9504132231405,422,92.34135667396062,1156,87.70864946889226
SARNP,ENSG00000205323,1057,87.35537190082646,388,84.9015317286652,1121,85.05311077389986
RPS26,ENSG00000197728,1202,99.3388429752066,457,100.0,1311,99.46889226100151
PA2G4,ENSG00000170515,1060,87.60330578512396,364,79.64989059080962,1101,83.53566009104703
RPL41,ENSG00000229117,1210,100.0,457,100.0,1318,100.0
MYL6B,ENSG00000196465,971,80.24793388429752,375,82.05689277899344,1136,86.19119878603946
MYL6,ENSG00000092841,1180,97.52066115702479,456,99.78118161925602,1305,99.01365705614568
CS,ENSG00000062485,655,54.132231404958674,194,42.4507658643326,651,49.39301972685888
CNPY2,ENSG00000257727,919,75.9504132231405,329,71.99124726477024,969,73.5204855842185
ATP5F1B,ENSG00000110955,1171,96.77685950413223,447,97.81181619256017,1291,97.95144157814872
PTGES3,ENSG00000110958,1199,99.0909090909091,445,97.3741794310722,1290,97.87556904400607
NACA,ENSG00000196531,1210,100.0,457,100.0,1318,100.0
R3HDM2,ENSG00000179912,959,79.25619834710744,392,85.77680525164114,1176,89.22610015174507
DCTN2,ENSG00000175203,981,81.07438016528926,405,88.62144420131291,1225,92.94385432473445
CDK4,ENSG00000135446,886,73.22314049586777,242,52.95404814004377,592,44.916540212443095
LRIG3,ENSG00000139263,633,52.314049586776854,58,12.691466083150985,34,2.579666160849772
MON2,ENSG00000061987,953,78.7603305785124,353,77.24288840262582,1051,79.74203338391503
SRGAP1,ENSG00000196935,992,81.98347107438016,383,83.80743982494529,1285,97.49620637329286
HMGA2,ENSG00000149948,1148,94.87603305785125,320,70.02188183807439,693,52.57966616084977
LLPH,ENSG00000139233,620,51.2396694214876,210,45.951859956236326,665,50.45523520485584
TMBIM4,ENSG00000155957,662,54.710743801652896,172,37.63676148796499,612,46.4339908952959
CAND1,ENSG00000111530,940,77.68595041322314,320,70.02188183807439,1019,77.31411229135054
MDM1,ENSG00000111554,651,53.80165289256198,113,24.72647702407002,281,21.320182094081943
RAP1B,ENSG00000127314,1097,90.6611570247934,344,75.27352297592998,1074,81.48710166919575
NUP107,ENSG00000111581,778,64.29752066115702,212,46.389496717724285,630,47.79969650986343
MDM2,ENSG00000135679,814,67.27272727272727,254,55.57986870897156,673,51.062215477996965
CPSF6,ENSG00000111605,1040,85.9504132231405,406,88.8402625820569,1106,83.91502276176024
FRS2,ENSG00000166225,810,66.94214876033058,274,59.95623632385121,821,62.29135053110774
CCT2,ENSG00000166226,1134,93.71900826446281,442,96.71772428884027,1272,96.50986342943855
CNOT2,ENSG00000111596,1106,91.40495867768595,425,92.99781181619255,1259,95.52352048558423
TBC1D15,ENSG00000121749,714,59.008264462809926,222,48.57768052516411,717,54.40060698027314
ATXN7L3B,ENSG00000253719,902,74.54545454545455,371,81.1816192560175,1160,88.01213960546282
PHLDA1,ENSG00000139289,904,74.7107438016529,382,83.58862144420132,812,61.60849772382397
NAP1L1,ENSG00000187109,1209,99.91735537190083,457,100.0,1314,99.69650986342944
OSBPL8,ENSG00000091039,1075,88.84297520661157,410,89.71553610503283,1256,95.2959028831563
ZDHHC17,ENSG00000186908,724,59.83471074380166,259,56.67396061269147,847,64.26403641881639
CSRP2,ENSG00000175183,901,74.46280991735537,347,75.92997811816193,1213,92.03338391502275
PAWR,ENSG00000177425,634,52.396694214876035,93,20.350109409190374,129,9.787556904400606
PPP1R12A,ENSG00000058272,1116,92.23140495867769,405,88.62144420131291,1112,84.37025796661608
PPFIA2,ENSG00000139220,699,57.768595041322314,374,81.83807439824945,1271,96.4339908952959
CCDC59,ENSG00000133773,778,64.29752066115702,258,56.455142231947484,659,50.0
TMTC2,ENSG00000179104,917,75.78512396694215,361,78.99343544857767,710,53.86949924127465
LINC01619,ENSG00000257242,874,72.23140495867769,278,60.83150984682714,701,53.186646433990894
BTG1,ENSG00000133639,1177,97.27272727272728,444,97.15536105032822,1132,85.88770864946889
NUDT4,ENSG00000173598,774,63.96694214876033,275,60.17505470459519,805,61.077389984825494
UBE2N,ENSG00000177889,939,77.60330578512396,336,73.52297592997812,996,75.5690440060698
MRPL42,ENSG00000198015,943,77.93388429752066,388,84.9015317286652,1153,87.48103186646435
NDUFA12,ENSG00000184752,1013,83.71900826446281,386,84.46389496717724,1161,88.08801213960547
VEZT,ENSG00000028203,1051,86.85950413223141,434,94.9671772428884,1262,95.75113808801214
METAP2,ENSG00000111142,1077,89.00826446280992,403,88.18380743982495,1130,85.73596358118361
SNRPF,ENSG00000139343,1139,94.13223140495867,433,94.74835886214443,1226,93.01972685887708
CDK17,ENSG00000059758,638,52.72727272727272,238,52.078774617067836,655,49.69650986342944
TMPO,ENSG00000120802,832,68.7603305785124,310,67.83369803063457,797,60.47040971168437
SLC25A3,ENSG00000075415,1203,99.42148760330578,451,98.6870897155361,1265,95.97875569044007
HSP90B1,ENSG00000166598,976,80.66115702479338,349,76.36761487964989,998,75.72078907435508
TDG,ENSG00000139372,690,57.02479338842975,347,75.92997811816193,1068,81.03186646433991
TXNRD1,ENSG00000198431,947,78.26446280991736,304,66.52078774617067,874,66.31259484066769
CHST11,ENSG00000171310,786,64.95867768595042,276,60.393873085339166,902,68.43702579666162
NOPCHAP1,ENSG00000151131,627,51.81818181818182,200,43.7636761487965,727,55.15933232169955
APPL2,ENSG00000136044,732,60.49586776859505,287,62.80087527352297,800,60.69802731411229
ENSG00000257545,ENSG00000257545,734,60.66115702479339,64,14.00437636761488,272,20.637329286798177
PWP1,ENSG00000136045,653,53.96694214876033,230,50.32822757111597,697,52.88315629742033
ISCU,ENSG00000136003,630,52.066115702479344,186,40.70021881838075,523,39.68133535660091
CORO1C,ENSG00000110880,723,59.75206611570248,410,89.71553610503283,1029,78.07283763277694
IFT81,ENSG00000122970,719,59.42148760330579,219,47.921225382932164,815,61.83611532625189
ATP2A2,ENSG00000174437,750,61.98347107438017,293,64.11378555798687,822,62.36722306525038
ARPC3,ENSG00000111229,1126,93.05785123966942,433,94.74835886214443,1251,94.9165402124431
VPS29,ENSG00000111237,677,55.950413223140494,262,57.330415754923415,913,69.27162367223065
PPP1CC,ENSG00000186298,971,80.24793388429752,320,70.02188183807439,1032,78.30045523520485
ERP29,ENSG00000089248,913,75.45454545454545,281,61.48796498905909,911,69.11987860394537
NAA25,ENSG00000111300,704,58.18181818181818,216,47.26477024070022,716,54.3247344461305
RPL6,ENSG00000089009,1210,100.0,457,100.0,1318,100.0
FBXO21,ENSG00000135108,874,72.23140495867769,349,76.36761487964989,989,75.03793626707133
PEBP1,ENSG00000089220,1197,98.92561983471074,452,98.90590809628009,1308,99.2412746585736
TAOK3,ENSG00000135090,673,55.619834710743795,208,45.51422319474836,867,65.7814871016692
RPLP0,ENSG00000089157,1210,100.0,457,100.0,1317,99.92412746585735
MSI1,ENSG00000135097,745,61.57024793388429,210,45.951859956236326,426,32.32169954476479
COX6A1,ENSG00000111775,1162,96.03305785123966,446,97.59299781181619,1311,99.46889226100151
TRIAP1,ENSG00000170855,698,57.68595041322314,178,38.949671772428886,404,30.652503793626707
SRSF9,ENSG00000111786,1141,94.29752066115702,406,88.8402625820569,1159,87.93626707132019
DYNLL1,ENSG00000088986,1131,93.47107438016529,438,95.84245076586433,1291,97.95144157814872
SPPL3,ENSG00000157837,969,80.08264462809917,365,79.86870897155362,1092,82.85280728376327
ANAPC5,ENSG00000089053,772,63.80165289256199,254,55.57986870897156,927,70.33383915022762
PSMD9,ENSG00000110801,632,52.231404958677686,200,43.7636761487965,612,46.4339908952959
BCL7A,ENSG00000110987,771,63.71900826446281,371,81.1816192560175,1128,85.58421851289833
CLIP1,ENSG00000130779,758,62.64462809917355,334,73.08533916849015,1038,78.7556904400607
RSRC2,ENSG00000111011,1168,96.52892561983471,437,95.62363238512035,1262,95.75113808801214
ARL6IP4,ENSG00000182196,865,71.48760330578511,273,59.73741794310722,797,60.47040971168437
CDK2AP1,ENSG00000111328,772,63.80165289256199,306,66.95842450765865,549,41.65402124430956
SBNO1,ENSG00000139697,732,60.49586776859505,292,63.89496717724289,947,71.85128983308043
TMED2,ENSG00000086598,670,55.371900826446286,243,53.17286652078774,845,64.11229135053111
UBC,ENSG00000150991,1203,99.42148760330578,454,99.34354485776805,1315,99.77238239757207
TMEM132B,ENSG00000139364,624,51.570247933884296,145,31.72866520787746,526,39.90895295902883
RAN,ENSG00000132341,1187,98.09917355371901,451,98.6870897155361,1293,98.103186646434
SFSWAP,ENSG00000061936,807,66.69421487603306,303,66.3019693654267,854,64.79514415781486
ZNF84,ENSG00000198040,711,58.760330578512395,324,70.89715536105032,951,72.15477996965099
MPHOSPH8,ENSG00000196199,825,68.18181818181817,305,66.73960612691467,998,75.72078907435508
PSPC1,ENSG00000121390,947,78.26446280991736,371,81.1816192560175,1056,80.12139605462822
XPO4,ENSG00000132953,777,64.21487603305785,257,56.236323851203494,770,58.421851289833086
SAP18,ENSG00000150459,1125,92.97520661157024,415,90.80962800875274,1235,93.70257966616084
MRPL57,ENSG00000173141,905,74.79338842975206,269,58.86214442013129,898,68.13353566009106
ZDHHC20,ENSG00000180776,733,60.578512396694215,249,54.48577680525164,769,58.34597875569044
MICU2,ENSG00000165487,958,79.17355371900825,354,77.4617067833698,1082,82.09408194233687
TNFRSF19,ENSG00000127863,616,50.90909090909091,6,1.312910284463895,68,5.159332321699544
SPATA13,ENSG00000182957,952,78.67768595041322,223,48.796498905908095,525,39.83308042488619
NUP58,ENSG00000139496,779,64.3801652892562,208,45.51422319474836,864,65.55386949924127
WASF3,ENSG00000132970,707,58.429752066115704,219,47.921225382932164,827,62.74658573596358
RPL21,ENSG00000122026,1210,100.0,457,100.0,1318,100.0
MTIF3,ENSG00000122033,616,50.90909090909091,209,45.73304157549234,739,56.06980273141124
POLR1D,ENSG00000186184,935,77.27272727272727,360,78.7746170678337,1103,83.68740515933231
PAN3,ENSG00000152520,1023,84.54545454545455,361,78.99343544857767,1109,84.14264036418815
POMP,ENSG00000132963,1132,93.55371900826445,425,92.99781181619255,1244,94.38543247344461
UBL3,ENSG00000122042,775,64.0495867768595,239,52.29759299781181,709,53.79362670713201
HMGB1,ENSG00000189403,1210,100.0,457,100.0,1318,100.0
USPL1,ENSG00000132952,725,59.917355371900825,181,39.606126914660834,723,54.85584218512898
FRY,ENSG00000073910,894,73.88429752066116,280,61.2691466083151,795,60.31866464339909
N4BP2L2,ENSG00000244754,1146,94.7107438016529,418,91.46608315098467,1213,92.03338391502275
PDS5B,ENSG00000083642,1041,86.03305785123968,377,82.4945295404814,1166,88.46737481031866
DCLK1,ENSG00000133083,849,70.16528925619835,413,90.37199124726477,1295,98.25493171471928
SPART,ENSG00000133104,727,60.08264462809917,135,29.540481400437635,454,34.44613050075873
SMAD9,ENSG00000120693,696,57.52066115702479,269,58.86214442013129,822,62.36722306525038
EXOSC8,ENSG00000120699,756,62.47933884297521,235,51.42231947483589,708,53.71775417298937
UFM1,ENSG00000120686,729,60.247933884297524,278,60.83150984682714,769,58.34597875569044
MRPS31,ENSG00000102738,715,59.09090909090909,251,54.92341356673961,729,55.31107738998483
WBP4,ENSG00000120688,765,63.22314049586777,229,50.10940919037199,737,55.91805766312595
NAA16,ENSG00000172766,688,56.85950413223141,217,47.4835886214442,510,38.694992412746586
VWA8,ENSG00000102763,745,61.57024793388429,194,42.4507658643326,742,56.297420333839156
TSC22D1,ENSG00000102804,1148,94.87603305785125,424,92.77899343544857,1263,95.82701062215479
GTF2F2,ENSG00000188342,883,72.97520661157024,336,73.52297592997812,998,75.72078907435508
TPT1,ENSG00000133112,1210,100.0,457,100.0,1318,100.0
TPT1-AS1,ENSG00000170919,716,59.17355371900827,213,46.608315098468275,742,56.297420333839156
ZC3H13,ENSG00000123200,931,76.94214876033058,404,88.40262582056893,1208,91.65402124430956
ESD,ENSG00000139684,1092,90.24793388429751,383,83.80743982494529,1121,85.05311077389986
SUCLA2,ENSG00000136143,880,72.72727272727273,261,57.11159737417943,901,68.36115326251897
MED4,ENSG00000136146,848,70.08264462809917,279,61.050328227571114,851,64.56752655538695
ITM2B,ENSG00000136156,1130,93.38842975206612,398,87.08971553610503,1222,92.71623672230652
RB1,ENSG00000139687,933,77.10743801652893,263,57.54923413566739,812,61.60849772382397
FNDC3A,ENSG00000102531,1117,92.31404958677686,401,87.74617067833698,1096,83.15629742033383
